"기관명","기관연락처","기관주소","홈페이지","위치(위도)","위치(경도)"
"ILS평생교육원","02-931-3434","서울특별시 노원구 동일로 1700 1314","http://www.1on1english.kr","37.68019","127.05583"
"IME ACADEMY","02-554-3322","서울특별시 중구 청파로 464 대왕빌딩 브라운스톤 서울 101 - 2604","http://imeacademy.net","37.56082","126.96822"
"IMEACADEMEY","02-554-3322","(100-717) 서울시 중구 청파로 464 101/2604 ","http://www.imeacademy.net/regist/reg_A.php","37.5608187","126.9682262"
"IMEACADEMY","02-554-3322","서울시 중구 중림동 355 101/2604","http://www.imeacademy.net","37.56078","126.96821"
"IMGOYA","02-815-8195","서울시 동작구 본동 160번지 신양빌딩 4층 ","http://www.imgoya.com/internet_lecture/list_new.html?cat1=10&cat2=11","37.5124060","126.9524115"
"IT교육센터","02-556-7327","서울시 서초구 방배동 782-21 신흥빌딩 5층","http://www.training-partners.co.kr/","37.493076","126.983116"
"IT전문교육센터","02-3708-5300 ","서울특별시 종로구 종로 227-1 [ 종로5가 ] 서울 종로구 종로타워 19층 한국DB진흥원","http://www.kdb.or.kr","37.57123","127.00311"
"IT전문교육센터","02-3708-5300","서울 중구 다동 10번지 한국관광공사빌딩 9층 한국데이터베이스진흥센터 ","http://www.dbguide.net/index.db","37.56849","126.98161"
"JB실용음악학원","02-984-2205","강북구 도봉로 90 3층","http://www.jbmiaschool.or.kr","37.59027","126.90805"
"JES미용예술직업전문학교","02-2675-0004","영등포구 경인로 829","https://jhair.co.kr","37.48943","126.98363"
"JTI의복대안기술학원","02-3394-4834","중구 다산로24길 27 대신빌딩 23층","http://www.fitandstyle.net/","37.554849","127.009041"
"KACE원격평생교육원","02-1899-2379","서울특별시 송파구 올림픽로34길 5-29 외 1필지 지하2층일부  1층","http://www.ekace.or.kr","37.51662","127.11222"
"KAC한국예술원","02-777-6133 ","서울특별시 서대문구 경기대로 22 2층 3층 B1층 1층 4층 일부3층2층","http://www.ikac.kr","37.5616","126.9623"
"KAC한국예술원","02-777-6133","서울시 서대문구 충정로 3가 72-6","http://www.ikac.kr","37.56133","126.96220"
"KBS88체육관평생교육센터","02-2600-8781","서울 강서구 화곡6동 KBS88체육관 강서구화곡6동kbs88체육관","www.kbs88.co.kr","37.55143","126.85189"
"KBS비즈니스 스포츠예술원격교육원","02-2600-8783","서울특별시 구로구 디지털로 288 [ 구로동   대륭포스트타워1차 ] 207호","http://www.kbsspo.sc.kr","37.48356","126.8955"
"KBS스포츠예술과학원","02-2600-8815","서울특별시 강서구 공항대로 376 ","http://www.kbssw.co.kr","37.55697","126.84829"
"KC대학교보육교사교육원","02-2600-2502","강서구 까치산로24길 47","http://www.kcuboyuk.ac.kr/","37.512954","126.946206"
"KC중국어학원","02-737-8255","종로구 종로 120 6~8층","http://www.china-center.co.kr/","",""
"KDCAMPUS","02-745-0844","서울 종로구 효제동 298-4 삼우빌딩 507호","http://www.kdcampus.com","37.57276","127.00220"
"KDCAMPUS","080-528-1000","서울특별시 종로구 대학로 20 삼우빌딩 507호","http://www.kdcampus.com","37.5728","127.00221"
"KD평생교육원","02-485-0755","서울특별시 강동구 상암로4길 66 2층","","",""
"KG패스원 강남센터 평생교육원","02-1566-5401 ","서울특별시 강남구 강남대로84길 13 [ 역삼동 ] 3층 5층 일부","http://fppass.com","37.496883","127.029542"
"KIPA방송영상디렉터스쿨","02-3219-5626","서울특별시 양천구 목동동로 233 한국방송회관 14층 일부","http://www.directorschool.org","37.52698","126.87141"
"KJone스쿨원격평생교육시설","070-4114-5775","서울시 영등포구 대림동 751-28","http://www.kjone.com","37.49724","126.90331"
"KLEDI평생교육원","02-836-1110","서울시 동작구 신대방동 395-69 보라매아카데미타워 307호","http://kledi.or.kr","37.49124","126.92408"
"KLEDI평생교육원","02-836-1110","서울특별시 동작구 보라매로5가길 16 보라매아카데미타워 307호","http://www.kledi.or.kr","37.49128","126.9241"
"KLE신지식평생교육원","02-887-1011 ","서울시 관악구 남부순환로 1845-7 KLE신지식평생교육원","http://www.eduronet.com","37.47955","126.94334"
"KM뷰티아카데미학원","02-744-0131","광진구 천호대로102길 4 5층","","37.599811","127.08715"
"KSPO수영장도서관","02-410-1612","송파구 올림픽로 424 올림픽수영장","","",""
"Kstudy한국원격평생교육원","02-2037-6800","서울특별시 종로구 종로31길 36 위너스빌딩 3 4 5층","http://www.kstudy.co.kr","37.57255","126.99939"
"Kstudy한국원격평생교육원","02-2037-6806","서울시 종로구 연지동 204 위너스빌딩 3층","http://www.kstudy.co.kr","37.57250","126.99939"
"LAND공인중개사","02-2603-3394","서울특별시 강서구 화곡동 동대빌딩 5F ","http://www.land3.co.kr/front/product/vod_list.asp?CTG_KEY=141600","35.1501753","126.9208154"
"LJS이정스터디학원","02-3391-1033","노원구 한글비석로 281 4층","http://blog.naver.com/ohjin0803","37.55486","126.92996"
"MBC 아카데미 CS 캠퍼스","02-3432-8622","서울시 송파구 잠실동 198","http://www.csmbc.kr","37.50898","127.08022"
"MBC문화센터","02-844-7481","서울특별시 동작구 보라매로5길 51 롯데관악타워3층","http://www.evermbc.com","37.49074","126.92316"
"MBC문화센터","02-950-2815","서울특별시 노원구 동일로 1414 문화센터 6층","http://www.evermbc.com","37.65521","127.061152"
"MBC문화센터(영등포)","02-2670-8574","서울시 영등포구 영등포동 롯데백화점 영등포점","www.evermbc.com","37.52032","126.91078"
"MBC아카데미 방과후센터","02-2029-2230","서울특별시 종로구 동숭동  1-5 동숭아트센타","http://www.mbcasc_e.com","37.58368074513623"," 127.00363755226135"
"MBC아카데미CNM평생교육원","02-6933-7071","서울시 송파구 잠실동 198 7F","http://mbccnm.oranc.co.kr","37.50874","127.08044"
"MBC아카데미CS캠퍼스원격평생교육원","02-2240-3865","서울시 송파구 잠실동 198","http://www.csmbc.kr","37.50898","127.08022"
"MBC아카데미뮤직평생교육시설","02-2240-3845","서울시 송파구 잠실동 198","http://music.mbcac.com","37.50898","127.08022"
"MBC아카데미방과후센터","02-2264-2000","서울특별시 종로구 동숭길 122 302호","http://www.mbcasc.com/","37.58369","127.00371"
"MBC아카데미방송예술원","02-2240-3961","서울특별시 송파구 백제고분로9길 10 지하 1층","http://www.mbcac.com","37.50892","127.08019"
"MBC아카데미뷰티스쿨 강남캠퍼스","02-3482-7799","서초구 서초대로77길 55 에이프로스퀘어 4층","http://www.mbcbeauty.co.kr/?r=gangnam","",""
"MBC아카데미뷰티스쿨 동대문캠퍼스","02-6304-8888","중구 장충단로 247 굿모닝시티쇼핑몰 9층","http://ddm.mbcbeauty.co.kr/","37.564637","126.976615"
"MBC아카데미뷰티스쿨 영등포캠퍼스","02-3667-7799","영등포구 영등포로36길 9 송호빌딩2층","http://www.mbcbeauty.co.kr/?r=y에","37.49452","127.02823"
"MBC아카데미뷰티스쿨 천호캠퍼스","02-6227-1005","강동구 천호대로157길 14 나비빌딩 13층","http://www.mbcbeauty.co.kr/?r=cheonho","",""
"MBL문고","02-383-8214","은평구 갈현로 23길 18","","37.52472","126.84007"
"MK패션산업발전협회","02-2266-4118","서울시 중구 광희동1가 77번지 덕원빌딩 601호","","37.565086","127.00425"
"MSA인증원원격평생교육원","02-783-4830","서울 영등포구 여의도동 13-25 정우빌딩 10층 1012호","www.jobtrain.co.kr","37.52904","126.92188"
"MSC리더쉽센터","02-977-2864","서울특별시 노원구 한글비석로 254 802~804호","http://www.imsc21.com","37.65039","127.0771"
"MSC리더십센터(중계)","02-977-2864","서울시 노원구 중계동 364-22번지 대명프라자 802-804호","http://www.imsc21.com","37.65035","127.07709"
"M아카데미 디지털평생교육원","02-765-3563","서울 종로구 혜화동 185번지 중원빌딩","","37.58395","127.00205"
"NC문화센터강서점평생교육시설","02-2667-9054","서울 강서구 등촌동 689 NC백화점 8층","http://ncculture.newcore.co.kr","37.55990","126.84051"
"NC문화센터강서점평생교육시설","02-2667-9053","서울특별시 강서구 강서로 56길 17 ","http://ncculture.newcore.co.kr","37.55995","126.84051"
"NSF Training Center(앤애스에프트레이닝센터)","02-511-8329","서울특별시 성북구 안암로 145  고려대학교 cj식품안전관 114호  505호","www.nsfkorea.org","37.58989","127.02519"
"NY잉글리시스튜디오어학학원","02-763-9905","종로구 창경궁로 270 2층","http://www.nyenglishstudio.com","",""
"OCI 미술관","02-734-0440~1","종로구 우정국로 45-14","http://ocimuseum.org/","37.568984","126.969653"
"PowerVocal학원","02-2238-0100","중구 다산로 70 파워보컬빌딩","http://www.powervocal.com/","",""
"R&T지역아동센터","02-409-6612","송파구 중대로36길 17","","",""
"SBS A&T 뷰티스쿨(강남캠퍼스)","02-599-9393","서초구 강남대로 435 주류성빌딩 10층","http://gangnam.sbsbeautystyle.com","",""
"SBS A&T 뷰티스쿨(이대캠퍼스)","02-312-7700","서대문구 신촌로 173-2 3층","http://edae.sbsbeautystyle.com","37.557297","126.837456"
"SBS A&T 뷰티스쿨(종로캠퍼스)","02-725-7477","종로구 우정국로2길 21 대왕빌딩 4층","http://jongno.sbsbeautystyle.com","37.569253","126.986638"
"SBS A&T 뷰티스쿨(중랑캠퍼스)","02-437-5777","중랑구 동일로 795 3층","http://www.sbsbeautystyle.com","",""
"SC평생교육원","02-888-0179","서울 관악구 은천동 937-1번지 2층 ","","37.48641","126.94179"
"SI 평생교육원","02-592-0333","서울특별시 서초구 서초대로73길 50  3층 4층 (서초동  대원빌딩)","www.sida.or.kr","37.50169","127.02402"
"SIF교육원","02-786-3366","영등포구 여의도동 백상빌딩 5층","","37.51448","127.01863"
"SJ댄스학원","02-960-7123","성북구 화랑로 309 3층","","37.630252","127.069446"
"SK해피쿠킹스쿨평생교육원","070-7601-4180","서울특별시 용산구 장문로 60 1층/L층/5층/6층 일부","http://www.happyfnc.org","37.52634","126.99605"
"SNS상생평생교육원","","서울특별시 중구 마른내로 136 502호","","",""
"SPC컬리너리아카데미평생교육원","02-6331-3535","서울특별시 동작구 신대방16다길 14 SPC미래창조연수원 1층","http://baking.paris.co.kr","37.49157","126.9096"
"ST PLUS독서실","02-6942-3318","종로구 종로 34 12~13층","","37.582367","126.999022"
"ST독서실","02-6942-3318","종로구 종로 34 14~15층","","37.584687","126.999986"
"SU-Edumi원격평생교육원","02-3399-2070","서울 노원구 공릉동 26-21 삼육대학교 제1실습관 514호","http://suedumi.co.kr","37.64358","127.10634"
"T&P보험총무학원","02-908-4441","도봉구 도봉로 508 우덕빌딩 4층","http://www.tnpchongmu.com/","",""
"TIFS원격평생교육시설(www.tifs.co.kr)","02-763-8437","서울시 종로구 명륜동4가 198-3 TIFS빌딩","http://tifs.co.kr","37.58240","126.99775"
"TV헤어 원격평생교육시설","02-857-9977","서울특별시 강서구 양천로57길 10-11 이스타빌Ⅱ 508호","http://www.tvhair.net","37.56317","126.85293"
"Trade academy","070-7013-5491","서울시 동작구 사당동 1031-30 금강빌딩 3층","http://www.tradeac.co.kr/","37.4836913","126.9301698"
"UCEI통합커피교육기관","02-415-2811~2","송파구 백제고분로45길 10 3층","http://www.uceikorea.com/","",""
"UNIWISE(유니와이즈)"," 02-459-0990","서울특별시 강남구 광평로 295 한신사이룩스B/D 동관 15F ","http://www.uniwise.co.kr/","37.4883937","127.1039148"
"UP Talking Club(UP토킹클럽)","070-7004-4739","서울특별시 동작구 상도로 376 3층","http://www.uptalkingclub.com","37.49531","126.95416"
"VDAS디자인학원","02-766-5100","종로구 창경궁로 240-7 3층","http://www.vdas.co.kr/","37.5695","126.988265"
"WCA국제요리아카데미학원","02-929-3663","동대문구 무학로32길 31 1~2층","","",""
"YBMe4u어학원(1관)","02-2279-0509","종로구 삼일대로20길 6","http://e4u.ybmedu.com","37.570694","127.002214"
"YBMe4u어학원(2관)","02-2279-0509","종로구 삼일대로20길 6","http://e4u.ybmedu.com","37.574084","126.985296"
"YBM어학원(종로센터)","02-2278-0509","종로구 종로 104","http://chongno.ybmedu.com","",""
"YBM평생교육원","02-2267-0509 ","서울특별시 종로구 종로 98 [ 종로2가  YBM어학원 ] 6층 일부","","37.57264","126.98326"
"YPE건축학원","02-413-1017","송파구 송파대로49길 4 4층","","",""
"YTL실용음악학원","02-426-0772","강동구 올림픽로 797 2층","http://blog.naver.com/overband","",""
"cms영어작은도서관","","강북구 삼양로74길 70 2층","","37.619763","127.077761"
"edulime(에듀라임)","02-782-7820","서울특별시 영등포구 국회대로62길 21(여의도동)동성빌딩 6층","http://www.dongacc.com/online/all_lec.htm","37.5267449","127.9172777"
"e그린원격평생교육원","02-540-7802","서울특별시 강남구 테헤란로5길 24 (역삼동 635-17) 장연빌딩 4층","http://cb.egreen.co.kr","37.50017","127.02909"
"iMBC 캠퍼스 ","070-4787-2164","서울특별시 마포구 상암동  1602 문화콘텐츠센터","","",""
"kt innoedu 평생교육원","02-2179-5260","서울특별시 강남구 광평로47길 28  1층일부  6층일부 (수서동  KT)","http://www.cybermba.com","37.488447","127.098792"
"megaMD","16618598","서울특별시 서초구 효령로 321 8층","http://www.insaca.co.kr/","37.4861262","127.0191724"
"sm인재개발평생교육원","02-2242-6071","서울특별시 광진구 천호대로604 진현빌딩 4층일부","http://www.sltimes.co.kr","37.55487","127.08447"
"studio420 취미미술학원","02-900-7814","성북구 보문로 31길 15 2층","http://blog.naver.com/studio420","",""
"tbs잉글리시닷컴원격평생교육시설","02-3141-0535","서울특별시 영등포구 도영로7길 15 쌍용플래티넘 105-1001","http://www.tbsenglish.co.kr","37.50936","126.89362"
"uMAC e-러닝센터","02-2234-5595","서울시 서초구 양재동 89-1","http://elearning.u-mac.co.kr","37.47947","127.04181"
"㈜미스터커피","02-540-5360","금천구 가산디지털1로 1 더루벤스밸리 905호","http://www.mrcoffee.co.kr/","",""
"㈜에듀머니","02-775-7670","서울시 서대문구 연희동 120-25","","37.569855","126.929626"
"㈜위아스아카데미","02-722-1779","서울특별시 종로구 새문안로 89 정우빌딩 802호","www.wias.co.kr / www.wiasacademy.co.kr","37.57049","126.97453"
