"문화공간코드","장르분류코드","장르분류명","문화공간명","대표이미지","주소","전화번호","팩스번호","홈페이지","관람시간","관람료(원)","휴관일","개관일자","객석수","X좌표","Y좌표","기타사항","무료구분"
"100799","1","공연장","신월문화체육센터","http://culture.seoul.go.kr/data/cf/20111214111719.jpg","서울  양천구 신월동  지양로 37","02-2605-4093~5","02-2606-4370","http://www.ycs.or.kr","","","","","","37.5198479","126.8350363","","0"
"100766","1","공연장","성북구민체육관","","서울  성북구 하월곡동 )","02-909-3497~8","02-909-3334","http://sports.gongdan.go.kr","","","","","","37.6091150","127.0419000","","1"
"100749","1","공연장","광진구민체육센터","http://culture.seoul.go.kr/data/cf/20111020145639.jpg","서울  광진구","02-2049-4800","02-2049-4519","http://www.gwangjin.or.kr","","","","","","37.5459907","127.1069190","","0"
"100801","1","공연장","강서구 문화관광","http://culture.seoul.go.kr/data/cf/20111021105011.jpg","서울  강서구 화곡동 980-16 )","02-2600-6071","02-2600-6662","http://munhwa.gangseo.seoul.kr/","","","","","","37.5509370","126.8496420","","0"
"100761","1","공연장","중랑문화체육관","http://culture.seoul.go.kr/data/cf/20111020180203.jpg","서울  중랑구 면목동 )","02-436-9200","","http://jungnangspo.seoul.kr","","","둘째넷째다섯째주 일요일","","","37.5792934","127.0957856","","1"
"100461","1","공연장","떡? 부엌살림 박물관","http://culture.seoul.go.kr/data/cf/title_100461.jpg","서울  종로구 와룡동 164-2 )","02-741-5447","","www.tkmuseum.or.kr","평일 10:00~17:00일요일 12:00~17:00","일반 3000원초중고생 2000원","추석 설날 당일휴무","","","37.5749730","126.9906760","","1"
"100547","1","공연장","한국의 집 민속극장","http://culture.seoul.go.kr/data/cf/title_100547.jpg","서울  중구 필동2가 80-2 )","02-2266-9101~3","","www.koreahouse.or.kr","월~ 토 1부:19:00~20:00              2부 20:50~21:50일 1부 20:00~21:00","","","","","37.5603974","126.9946116","","1"
"100018","1","공연장","민속극장풍류","http://culture.seoul.go.kr/data/cf/title_100018.jpg","서울  강남구 삼성동 112-2  )","02-566-5951","02-566-6314","","3월 ~ 10월 : 10 ~ 18시11월 ~  2월 : 10 ~ 17시","","","","","37.5099100","127.0443640","■ 기    타 : ※ 주요시설 ▶ 예능동 1757평 (지하 4F 지상 3F) ▶ 공예동 1690평 (지하 4F 지상 5F) ▶ 공연장 전시실2 공방12 예능단체8 판매장 연습실8 세미나실 공예교육실기실","1"
"100174","1","공연장","창무예술원- 드 포스트","http://culture.seoul.go.kr/data/cf/title_100174.jpg","서울  마포구 창전동 5-9 )","02-337-5961","","","","","","","","37.5542772","126.9305347","","1"
"100704","1","공연장","LG아트센터","http://culture.seoul.go.kr/data/cf/20111202141151.jpg","서울  강남구 역삼동  논현로 508","02-2005-0114","02-2005-1538","http://www.lgart.com","평일 : 오전9시 ~ 오후6시","","토일 공휴일","","","37.5021909","127.0377378","주차는 GS타워 지하주차장을 이용하시면됩니다","0"
"100727","1","공연장","정동극장","http://culture.seoul.go.kr/data/cf/20111101140149.jpg","서울  중구 정동 8-11 길 43 (정동)","02-751-1500","02-751-1588","http://www.chongdong.com/","상설공연 오후4시 8시","","","1995.06.17","344","37.5658626","126.9728014","","1"
"100085","1","공연장","뉴시네마","","서울  강서구 화곡동 1111-2","02-2608-7755","","","","","","","","37.5416433","126.8409460","■ 유(15~20대 가능) 가능 주차대수가 그리 많지 않으므로 주말이나 사람이 몰리는 공휴일에는 대중교통을 이용할 것을 권한다. 극장 뒷편으로 유흥가가 조성되어 있으므로 불법주차 역시 마땅치 않으며 단속이 심하므로 차를 끌고 오지 않는 것이 좋다.","1"
"100198","1","공연장","한전아트센터","http://culture.seoul.go.kr/data/cf/title_100198.jpg","서울  서초구","02-2105-8131~3","","www.kepco.co.kr/artcenter","10:00~22:00","","없음","","","37.4857035","127.0279457","■ 기    타 : 콘서트홀 - 5280㎡ (1600평) 객 석 - 2층 1000석 규모 무대면적 - 396㎡ (120평) 오케스트라 Box 면적 : 53㎡ (16평) 무대천정높이: 28.9m","1"
"100442","1","공연장","문호아트홀","http://culture.seoul.go.kr/data/cf/20111214093324.jpg","서울  종로구 신문로1가  새문안로 75 금호아시아나 빌딩 3층","02-6303-1977","","http://www.kumhoarthall.com/Home/Intro/MunhoIntro.aspx","","","","2006.03","210석","37.5706508","126.9729916","","1"
"100200","1","공연장","모차르트콘서트홀","http://culture.seoul.go.kr/data/cf/title_100200.gif","서울  서초구 서초동 1515-3 )","02-3472-8222","02-3472-8660","http://mozarthall.co.kr/","","","","","","37.4863962","127.0045140","","1"
"100538","1","공연장","명보극장","http://culture.seoul.go.kr/data/cf/title_100538.jpg","서울  중구 초동 18-5 )","02-2274-2121","","http://www.myungbo.com/","평일 11:00 ~ 18:30 토?일요일 10:00 ~ 18:30","","","","","37.5646356","126.9932200","■ 기    타 : ※ 1관(화면크기) 중형 494석 ※ 2관(화면크기) 중형 379석 ※ 3관(화면크기) 중형 432석 ※ 4관(화면크기) 중형 432석 ※ 5관(화면크기) 중형 304석 ※ 주차 불가능","1"
"100378","1","공연장","학전GREEN소극장","http://culture.seoul.go.kr/data/cf/title_100378.jpg","서울  종로구 동숭동 1-8 )","02-763-8233","","www.hakchon.co.kr","","","월요일","","","37.5839245","127.0030173","■ 기    타 : 규모 : 180석","1"
"100739","1","공연장","손기정문화체육센터","http://culture.seoul.go.kr/data/cf/20111214110518.jpg","서울  중구 만리동2가    손기정로 101","02-2280-8390","02-392-6906","http://www.e-junggu.or.kr/?code=20&subp=1010_1","","","","","","37.5555802","126.9649505","","0"
"100714","1","공연장","문화일보홀","http://culture.seoul.go.kr/data/cf/20111101134836.jpg","서울  중구 충정로1가 68 )","02-3701-5754","02-739-2293","http://hall.munhwa.com/","공연에 따라 다름","","없음","1995.01.01","302","37.5671515","126.9685599","","1"
"101150","1","공연장","오류아트홀","","서울특별시 구로구 경인로20가길 38","02-2614-7972","","http://www.guroartsvalley.or.kr/mpage","","","","","","37.49539351536766","126.84602667826945","",""
"101145","1","공연장","그랜드 컨퍼런스룸","","서울특별시 강남구 영동대로 511 트레이드타워","02-6000-0114","","","","","","","","37.51185879777982","127.06019581467973","",""
"101142","1","공연장","윤당아트홀","","서울특별시 강남구 언주로 844","02-546-8095","","http://www.ydart.co.kr/","","","","","","37.5256438185","127.0338660935","",""
"100699","1","공연장","청계천박물관","http://culture.seoul.go.kr/data/cf/20111214143725.jpg","서울  성동구 마장동   청계천로 530","02-2286-34103433","02-2286-3414","http://www.cgcm.go.kr","","","","","","37.5712271","127.0349283","","0"
"101140","1","공연장","코엑스 아트홀","","서울특별시 강남구 영동대로 511 트레이드타워","02-6000-0114","","","","","","","","37.5103554984","127.0610225377","",""
"100006","1","공연장","성암아트홀","http://culture.seoul.go.kr/data/cf/title_100006.gif","서울  강남구 논현동 268-16","02-543-0826","","http://www.saart.co.kr/","","","토요일 일요일 공휴일","","","37.5110475","127.0429711","","1"
"100406","1","공연장","선돌극장","","서울  종로구 명륜1가 46-11     )","02-747-3226","","","","","","","","37.5868570","126.9997130","","1"
"100094","1","공연장","서울악스","http://culture.seoul.go.kr/data/cf/title_100094.jpg","서울  광진구","02-457-5114","02-453-9114","http://www.ax-korea.co.kr","","","","","","37.5457356","127.1079896","","1"
"100332","1","공연장","브레이크 아웃 전용극장","http://culture.seoul.go.kr/data/cf/title_100332.gif","서울  종로구 관철동  삼일대로 386 시네코아빌딩 9층","02-722-3995","02-766-3995","http://www.yegam.com/","","","","2003. 03","","37.5689546","126.9880891","","1"
"100493","1","공연장","모시는 사람들","http://culture.seoul.go.kr/data/cf/title_100493.gif","서울  종로구 혜화동 74-38 )","02-741-6487","","http://www.modli.com/","","","","","","37.5866340","127.0004776","","1"
"100252","1","공연장","롯데월드 마술극장","http://culture.seoul.go.kr/data/cf/title_100252.jpg","서울  송파구 잠실동 40-1 )","02-411-2000","02-411-4454","http://www.lotteworld.com","","","","","","37.5112448","127.0979614","(자가용)  - 경부고속도로 이용시 : 서울 - 구리판교IC - 송파IC - 가락시장 - 잠실4거리 - 롯데월드  - 중부고속도로 이용시 :  ① 동서울 - 강일(하일)IC - 88올림픽도로 - 잠실대교 성남방향 - 잠실4거리 - 롯데월드  ② 서울 - 구리판교IC - 서하남IC - 올림픽공원-잠실4거리 - 롯데월드","1"
"100458","1","공연장","두산아트센터 space111","http://culture.seoul.go.kr/data/cf/title_100458.jpg","서울  종로구 연지동 270 )","02-708-5001~3","","www.doosanartcenter.com","","","","","","37.5719250","127.0008625","","1"
"100454","1","공연장","대학로극장","http://culture.seoul.go.kr/data/cf/title_100454.gif","서울  종로구 연건동 178-1 )","02-764-6052","02-766-0773","","","","","","","37.5765000","127.0025375","","1"
"100382","1","공연장","단막극장","http://culture.seoul.go.kr/data/cf/title_100382.gif","서울  종로구 동숭동 12-6 )","02-765-1544","","","평일:09:30-23:00 토요일:09:30-23:00 일요일:09:30-23:00","","","","","37.5832418","127.0044270","","1"
"100441","1","공연장","금호아트홀","http://culture.seoul.go.kr/data/cf/title_100441.jpg","서울  종로구 신문로1가  새문안로 75 금호아시아나 1관 3층","02-6303-7700","","http://www.kumhoarthall.com","","","","","","37.5704344","126.9728844","","1"
"100452","1","공연장","글로브극장","http://culture.seoul.go.kr/data/cf/20111208112703.jpg","서울  종로구 연건동  대학로 60 동마루빌딩 4층","02-764-4600","02-764-4614","http://www.globe.or.kr/","","","","","","37.5765000","127.0025375","","1"
"100490","1","공연장","극단연우무대","http://culture.seoul.go.kr/data/cf/20111208112414.jpg","서울  종로구 혜화동  창경궁로35길 21 다림빌딩 지하 연우 소극장","02-744-5701","02-766-2335","http://www.iyeonwoo.co.kr/","","","","","","37.5869660","127.0017811","","1"
"100196","1","공연장","예술의 전당","http://culture.seoul.go.kr/data/cf/title_100196.jpg","서울  서초구 서초동 700 )","02-580-1300","","www.sac.or.kr","공연별로 다름","공연별로 다름","연중무휴","","","37.4785361","127.0107423","전화예매 (580 ~ 1300)","1"
"100281","1","공연장","영산아트홀","http://culture.seoul.go.kr/data/cf/title_100281.gif","서울  영등포구 여의도동 12 )","02-761-1587","02-761-4921","http://www.youngsanarthall.com/","","","","","","37.5295560","126.9250467","","1"
"100892","1","공연장","서울돈화문국악당","http://culture.seoul.go.kr/data/cf/20161129154255.jpg","서울  종로구 와룡동 12-2","02)3210-7001~2","","www.sdtt.or.kr","","","월요일","","","37.5772502822","126.9907306641","",""
"100279","1","공연장","썬프라자아트홀","http://culture.seoul.go.kr/data/cf/title_100279.gif","서울  영등포구 대림동 909-2 )","02-833-3100","","http://www.wooripp.co.kr/about03.php","","","","","","37.4959946","126.9078417","어린이 일반 : 10000원 관극회원 : 6000원 할인권 : 7000원 학습지 : 7000원 단체 : 6000원","1"
"100010","1","공연장","브로드웨이","http://culture.seoul.go.kr/data/cf/20140520214102.JPG","서울  강남구 도산대로-8길","02-1544-8855","","http://www.lottecinema.co.kr/LHS/LHFS/Contents/CinemaInfo/Cinema.aspx?CinemaGroupCode=0001&CinemaCode=9056&ScreenType=100","홈페이지참조","","","","","37.5166444","127.0217340","","1"
"100170","1","공연장","SJ비보이극장","http://culture.seoul.go.kr/data/cf/title_100170.jpg","서울  마포구 서교동  와우산로 121 삼진제약빌딩 지하1층 비보이즈극장","02-323-5233","02-323-5295","http://www.sjbboys.com","","","","","","37.5535364","126.9268661","","1"
"100045","1","공연장","LIG아트홀","http://culture.seoul.go.kr/data/cf/title_100045.jpg","서울  강남구 역삼동 649-11 )","02-6900-3900","+82-505-136-9107","http://www.ligarthall.com/","","","","","","37.5490322","126.9115290","","1"
"100099","1","공연장","세종대학교 대양홀","http://culture.seoul.go.kr/data/cf/title_100099.gif","서울  광진구 군자동 98 )","02)3408-3532 3409-3237","3409-3237 499-4573","http://www.sejong.ac.kr/sju05/sju05_8.html","","","","","","37.5486916","127.0744875","","1"
"101331","1","공연장","해바라기 소극장","http://culture.seoul.go.kr/data/cf/20181109182204.jpg","서울특별시 종로구 동숭길 76 지하1층","1600-1716","","https://cafe.naver.com/crazytwo","","","월요일","","","37.5816438117","127.0043745504","",""
"100531","1","공연장","세실극장","http://culture.seoul.go.kr/data/cf/title_100531.gif","서울  중구 정동 3-7","02-742-7601","","http://www.ceciltheater.com/","","","","","","37.5667574","126.9757243","","1"
"100418","1","공연장","부암아트홀","http://culture.seoul.go.kr/data/cf/title_100418.gif","서울  종로구 부암동 208-71 )","02-391-9637","02-396-9534","http://www.buamart.co.kr/","","","","","","37.5958212","126.9641028","","1"
"100050","1","공연장","밀알학교 세라믹 팔레스홀","http://culture.seoul.go.kr/data/cf/title_100050.gif","서울  강남구 일원동 713 )","02-3411-4668","02-3411-4663","http://www.cphall.org/","","","","","","37.4858171","127.0824692","","1"
